"species","variable","permutation","score"
"V. uliginosum","bio9",8,0.41280448013256
"V. uliginosum","bio9",9,0.423249924877574
"V. uliginosum","bio9",10,0.413242609673331
"V. uliginosum","bio9",11,0.417992828701505
"V. uliginosum","bio9",12,0.421031139237021
"V. uliginosum","bio9",13,0.419987446613634
"V. uliginosum","bio9",14,0.418680963041294
"V. uliginosum","bio9",15,0.418590805088043
"V. uliginosum","bio9",16,0.416436838212159
"V. uliginosum","bio9",17,0.413620090226987
"V. uliginosum","bio9",18,0.428880689170848
"V. uliginosum","bio9",19,0.417276538808496
"V. uliginosum","bio9",20,0.413732045313963
"V. uliginosum","bio9",21,0.421917644374559
"V. uliginosum","bio9",22,0.415474545369583
"V. uliginosum","bio9",23,0.421882400170794
"V. uliginosum","bio9",24,0.414676894893677
"V. uliginosum","bio9",25,0.425337649541262
"V. uliginosum","bio9",26,0.420180416089506
"V. uliginosum","bio9",27,0.409765704891693
"V. uliginosum","bio9",28,0.421397728537685
"V. uliginosum","bio9",29,0.417430263284073
"V. uliginosum","bio9",30,0.419330523592964
"V. uliginosum","bio9",31,0.416548682753062
"V. uliginosum","bio9",32,0.421265827929368
"V. uliginosum","bio9",33,0.425532084616316
"V. uliginosum","bio9",34,0.418469471667093
"V. uliginosum","bio9",35,0.423298701361601
"V. uliginosum","bio9",36,0.424966675358877
"V. uliginosum","bio9",37,0.412636227348154
"V. uliginosum","bio9",38,0.417900630346599
"V. uliginosum","bio9",39,0.418922227376827
"V. uliginosum","bio9",40,0.429313934720938
"V. uliginosum","bio9",41,0.425992992329053
"V. uliginosum","bio9",42,0.418395163794476
"V. uliginosum","bio9",43,0.421659881836376
"V. uliginosum","bio9",44,0.420036999311453
"V. uliginosum","bio9",45,0.426031922364484
"V. uliginosum","bio9",46,0.422451989754851
"V. uliginosum","bio9",47,0.414097913495262
"V. uliginosum","bio9",48,0.41595415152696
"V. uliginosum","bio9",49,0.412757509278971
"V. uliginosum","bio9",50,0.42343171483548
"V. uliginosum","bio9",51,0.429208459421432
"V. uliginosum","bio9",52,0.421533328634327
"V. uliginosum","bio9",53,0.418088579254321
"V. uliginosum","bio9",54,0.42552640298661
"V. uliginosum","bio9",55,0.425216535837339
"V. uliginosum","bio9",56,0.419968966246482
"V. uliginosum","bio9",57,0.417315847430879
"V. uliginosum","bio9",58,0.411878138330022
"V. uliginosum","bio9",59,0.416637796095515
"V. uliginosum","bio9",60,0.415645352747973
"V. uliginosum","bio9",61,0.41952326197863
"V. uliginosum","bio9",62,0.411700684396794
"V. uliginosum","bio9",63,0.412054586114715
"V. uliginosum","bio9",64,0.419783170292684
"V. uliginosum","bio9",65,0.414727950160627
"V. uliginosum","bio9",66,0.420124403098447
"V. uliginosum","bio9",67,0.415886039452403
"V. uliginosum","bio9",68,0.41285318263804
"V. uliginosum","bio9",69,0.420516394973861
"V. uliginosum","bio9",70,0.418218630112121
"V. uliginosum","bio9",71,0.429575561526962
"V. uliginosum","bio9",72,0.408291255841842
"V. uliginosum","bio9",73,0.422872173997805
"V. uliginosum","bio9",74,0.421745922427959
"V. uliginosum","bio9",75,0.419095302047483
"V. uliginosum","bio9",76,0.411822509165867
"V. uliginosum","bio9",77,0.422942373665524
"V. uliginosum","bio9",78,0.420111476015275
"V. uliginosum","bio9",79,0.417114215582029
"V. uliginosum","bio9",80,0.426651434398551
"V. uliginosum","bio9",81,0.427135487149144
"V. uliginosum","bio9",82,0.425531037507516
"V. uliginosum","bio9",83,0.419485713261904
"V. uliginosum","bio9",84,0.413075689563393
"V. uliginosum","bio9",85,0.420797247377216
"V. uliginosum","bio9",86,0.426541704292169
"V. uliginosum","bio9",87,0.425401565569875
"V. uliginosum","bio9",88,0.414985474678384
"V. uliginosum","bio9",89,0.416357689217664
"V. uliginosum","bio9",90,0.426853413913779
"V. uliginosum","bio9",91,0.414226952729482
"V. uliginosum","bio9",92,0.413229474684098
"V. uliginosum","bio9",93,0.419289047665435
"V. uliginosum","bio9",94,0.416833717878403
"V. uliginosum","bio9",95,0.42387334982683
"V. uliginosum","bio9",96,0.429181240657958
"V. uliginosum","bio9",97,0.424372788960282
"V. uliginosum","bio9",98,0.427375475364162
"V. uliginosum","bio9",99,0.425219452786653
"V. uliginosum","bio9",100,0.429613899673471
"V. uliginosum","bio12",1,0.0434975927213379
"V. uliginosum","bio12",2,0.0433059891439365
"V. uliginosum","bio12",3,0.0437321081105939
"V. uliginosum","bio12",4,0.0437028413209298
"V. uliginosum","bio12",5,0.0436296352166872
"V. uliginosum","bio12",6,0.042876868677671
"V. uliginosum","bio12",7,0.0431745785047317
"V. uliginosum","bio12",8,0.0428930237900437
"V. uliginosum","bio12",9,0.0430110121312091
"V. uliginosum","bio12",10,0.0430996114408363
"V. uliginosum","bio12",11,0.0422687975981942
"V. uliginosum","bio12",12,0.0430918906984479
"V. uliginosum","bio12",13,0.0423275420405391
"V. uliginosum","bio12",14,0.0430391691126237
"V. uliginosum","bio12",15,0.0427658352589519
"V. uliginosum","bio12",16,0.0438067321025194
"V. uliginosum","bio12",17,0.0438815980323598
"V. uliginosum","bio12",18,0.0425198089183664
"V. uliginosum","bio12",19,0.0424328521750635
"V. uliginosum","bio12",20,0.0426742803781038
"V. uliginosum","bio12",21,0.0430990285363231
"V. uliginosum","bio12",22,0.0434448253577949
"V. uliginosum","bio12",23,0.0427094975676336
"V. uliginosum","bio12",24,0.0427540457949969
"V. uliginosum","bio12",25,0.0427470092543732
"V. uliginosum","bio12",26,0.0432235540817736
"V. uliginosum","bio12",27,0.0423428653766416
"V. uliginosum","bio12",28,0.0438756997930171
"V. uliginosum","bio12",29,0.0434583578269914
"V. uliginosum","bio12",30,0.0428363991970514
"V. uliginosum","bio12",31,0.0432932087015644
"V. uliginosum","bio12",32,0.043737434862048
"V. uliginosum","bio12",33,0.0431379124224661
"V. uliginosum","bio12",34,0.0421238016896257
"V. uliginosum","bio12",35,0.043371212472002
"V. uliginosum","bio12",36,0.0438716404567315
"V. uliginosum","bio12",37,0.0440549332236327
"V. uliginosum","bio12",38,0.0435156102976497
"V. uliginosum","bio12",39,0.0428781192149122
"V. uliginosum","bio12",40,0.0428077133528254
"V. uliginosum","bio12",41,0.0437122624787959
"V. uliginosum","bio12",42,0.0437201544300576
"V. uliginosum","bio12",43,0.0433892871989759
"V. uliginosum","bio12",44,0.0435137214919208
"V. uliginosum","bio12",45,0.0436455302239357
"V. uliginosum","bio12",46,0.0429094413122405
"V. uliginosum","bio12",47,0.0428168823283419
"V. uliginosum","bio12",48,0.0434881837290559
"V. uliginosum","bio12",49,0.0429381776690883
"V. uliginosum","bio12",50,0.0439682696776658
"V. uliginosum","bio12",51,0.0427848920959001
"V. uliginosum","bio12",52,0.0425943041116814
"V. uliginosum","bio12",53,0.0438124953266561
"V. uliginosum","bio12",54,0.0426934246362294
"V. uliginosum","bio12",55,0.043357808166361
"V. uliginosum","bio12",56,0.0435507195305449
"V. uliginosum","bio12",57,0.0417304526120008
"V. uliginosum","bio12",58,0.0441779895863462
"V. uliginosum","bio12",59,0.0433401187963979
"V. uliginosum","bio12",60,0.0434570678992144
"V. uliginosum","bio12",61,0.0424789739140552
"V. uliginosum","bio12",62,0.0429132205328915
"V. uliginosum","bio12",63,0.042870711165323
"V. uliginosum","bio12",64,0.0424159790939566
"V. uliginosum","bio12",65,0.0431576387429878
"V. uliginosum","bio12",66,0.042329421770553
"V. uliginosum","bio12",67,0.0443186748080316
"V. uliginosum","bio12",68,0.0426792133073867
"V. uliginosum","bio12",69,0.0426793679075315
"V. uliginosum","bio12",70,0.0433228602354403
"V. uliginosum","bio12",71,0.0427063847621045
"V. uliginosum","bio12",72,0.0422900769142083
"V. uliginosum","bio12",73,0.0435115093448505
"V. uliginosum","bio12",74,0.0427703820590362
"V. uliginosum","bio12",75,0.0436112728462353
"V. uliginosum","bio12",76,0.042285517872616
"V. uliginosum","bio12",77,0.0431866247622499
"V. uliginosum","bio12",78,0.0426892091474003
"V. uliginosum","bio12",79,0.0428808496432548
"V. uliginosum","bio12",80,0.0430460254410892
"V. uliginosum","bio12",81,0.0437232122248615
"V. uliginosum","bio12",82,0.0433560813854289
"V. uliginosum","bio12",83,0.0432960979974839
"V. uliginosum","bio12",84,0.0429280328853484
"V. uliginosum","bio12",85,0.0442258975675873
"V. uliginosum","bio12",86,0.043349984275596
"V. uliginosum","bio12",87,0.042998446099792
"V. uliginosum","bio12",88,0.0440763713277222
"V. uliginosum","bio12",89,0.0427079409091838
"V. uliginosum","bio12",90,0.0436079580477144
"V. uliginosum","bio12",91,0.0429592140874305
"V. uliginosum","bio12",92,0.0440065092613385
"V. uliginosum","bio12",93,0.0426934783534375
"V. uliginosum","bio12",94,0.0431520683886431
"V. uliginosum","bio12",95,0.0425927991848398
"V. uliginosum","bio12",96,0.0433692954838815
"V. uliginosum","bio12",97,0.0435423239284267
"V. uliginosum","bio12",98,0.0424290773179157
"V. uliginosum","bio12",99,0.0436434030668907
"V. uliginosum","bio12",100,0.0442306148392591
"V. uliginosum","bio14",1,0.156561983013355
"V. uliginosum","bio14",2,0.155695045974539
"V. uliginosum","bio14",3,0.159797838366436
"V. uliginosum","bio14",4,0.156461961539198
"V. uliginosum","bio14",5,0.157183326508148
"V. uliginosum","bio14",6,0.160834049507277
"V. uliginosum","bio14",7,0.158224710885943
"V. uliginosum","bio14",8,0.159801700085544
"V. uliginosum","bio14",9,0.157346101606395
"V. uliginosum","bio14",10,0.158169341743566
"V. uliginosum","bio14",11,0.160799513831911
"V. uliginosum","bio14",12,0.159946108030573
"V. uliginosum","bio14",13,0.157269216917892
"V. uliginosum","bio14",14,0.15471776990825
"V. uliginosum","bio14",15,0.157634417817112
"V. uliginosum","bio14",16,0.156008152920182
"V. uliginosum","bio14",17,0.161949578583014
"V. uliginosum","bio14",18,0.158696619316062
"V. uliginosum","bio14",19,0.158764060148658
"V. uliginosum","bio14",20,0.156510108699965
"V. uliginosum","bio14",21,0.160504489081063
"V. uliginosum","bio14",22,0.155120447393163
"V. uliginosum","bio14",23,0.155355062831101
"V. uliginosum","bio14",24,0.154265290645115
"V. uliginosum","bio14",25,0.155191910228045
"V. uliginosum","bio14",26,0.15537347405931
"V. uliginosum","bio14",27,0.160148823535681
"V. uliginosum","bio14",28,0.159824566897541
"V. uliginosum","bio14",29,0.159306295389014
"V. uliginosum","bio14",30,0.156645470779343
"V. uliginosum","bio14",31,0.157401829230181
"V. uliginosum","bio14",32,0.157836987204016
"V. uliginosum","bio14",33,0.155447841523504
"V. uliginosum","bio14",34,0.155481452966099
"V. uliginosum","bio14",35,0.158308221496726
"V. uliginosum","bio14",36,0.15941719399534
"V. uliginosum","bio14",37,0.158235534282414
"V. uliginosum","bio14",38,0.159280901324113
"V. uliginosum","bio14",39,0.158001118999052
"V. uliginosum","bio14",40,0.15881290479677
"V. uliginosum","bio14",41,0.158791287665153
"V. uliginosum","bio14",42,0.159064522966089
"V. uliginosum","bio14",43,0.157843801326915
"V. uliginosum","bio14",44,0.156407569928355
"V. uliginosum","bio14",45,0.158384969753727
"V. uliginosum","bio14",46,0.15591149658192
"V. uliginosum","bio14",47,0.157663022853373
"V. uliginosum","bio14",48,0.157043237969999
"V. uliginosum","bio14",49,0.1567192526424
"V. uliginosum","bio14",50,0.155462709431348
"V. uliginosum","bio14",51,0.157682964385715
"V. uliginosum","bio14",52,0.158238937008844
"V. uliginosum","bio14",53,0.156197127847329
"V. uliginosum","bio14",54,0.160758598454732
"V. uliginosum","bio14",55,0.157480842232666
"V. uliginosum","bio14",56,0.156993995288809
"V. uliginosum","bio14",57,0.159526678598434
"V. uliginosum","bio14",58,0.157648116867907
"V. uliginosum","bio14",59,0.156364464130572
"V. uliginosum","bio14",60,0.153949622834931
"V. uliginosum","bio14",61,0.159043987810862
"V. uliginosum","bio14",62,0.157076060665716
"V. uliginosum","bio14",63,0.157402973540614
"V. uliginosum","bio14",64,0.154294630968718
"V. uliginosum","bio14",65,0.1530038404765
"V. uliginosum","bio14",66,0.156969180915845
"V. uliginosum","bio14",67,0.153724220262507
"V. uliginosum","bio14",68,0.162792726959238
"V. uliginosum","bio14",69,0.157651981747819
"V. uliginosum","bio14",70,0.157050431358457
"V. uliginosum","bio14",71,0.155846298157848
"V. uliginosum","bio14",72,0.155037059536986
"V. uliginosum","bio14",73,0.156387381038663
"V. uliginosum","bio14",74,0.156160092937135
"V. uliginosum","bio14",75,0.155791752822875
"V. uliginosum","bio14",76,0.159044839064143
"V. uliginosum","bio14",77,0.156139469472757
"V. uliginosum","bio14",78,0.160368586465868
"V. uliginosum","bio14",79,0.156100132675123
"V. uliginosum","bio14",80,0.157360183874987
"V. uliginosum","bio14",81,0.162265720680842
"V. uliginosum","bio14",82,0.159120228420693
"V. uliginosum","bio14",83,0.15599308485699
"V. uliginosum","bio14",84,0.157513410529247
"V. uliginosum","bio14",85,0.158896625803284
"V. uliginosum","bio14",86,0.159785808875905
"V. uliginosum","bio14",87,0.16073217618834
"V. uliginosum","bio14",88,0.156793776887449
"V. uliginosum","bio14",89,0.158303263351355
"V. uliginosum","bio14",90,0.160865174695801
"V. uliginosum","bio14",91,0.158454497121331
"V. uliginosum","bio14",92,0.163760223209428
"V. uliginosum","bio14",93,0.160727392000752
"V. uliginosum","bio14",94,0.155257293745082
"V. uliginosum","bio14",95,0.161441483043031
"V. uliginosum","bio14",96,0.159381913093453
"V. uliginosum","bio14",97,0.158931334478569
"V. uliginosum","bio14",98,0.158360536475108
"V. uliginosum","bio14",99,0.157038630063252
"V. uliginosum","bio14",100,0.160887938959347
"V. uliginosum","bio15",1,0.173374278397699
"V. uliginosum","bio15",2,0.174936151264263
"V. uliginosum","bio15",3,0.173551992441355
"V. uliginosum","bio15",4,0.176058295266138
"V. uliginosum","bio15",5,0.17677348110886
"V. uliginosum","bio15",6,0.17658126026188
"V. uliginosum","bio15",7,0.177530430044128
"V. uliginosum","bio15",8,0.175111959669395
"V. uliginosum","bio15",9,0.179143701298099
"V. uliginosum","bio15",10,0.171753159369322
"V. uliginosum","bio15",11,0.17346350544638
"V. uliginosum","bio15",12,0.180438770049524
"V. uliginosum","bio15",13,0.17407650503245
"V. uliginosum","bio15",14,0.179741772861055
"V. uliginosum","bio15",15,0.176863848548525
"V. uliginosum","bio15",16,0.178204538580831
"V. uliginosum","bio15",17,0.177255323952376
"V. uliginosum","bio15",18,0.179202029516806
"V. uliginosum","bio15",19,0.178890924989896
"V. uliginosum","bio15",20,0.173928013017222
"V. uliginosum","bio15",21,0.176798068499334
"V. uliginosum","bio15",22,0.174423218990373
"V. uliginosum","bio15",23,0.177028013494834
"V. uliginosum","bio15",24,0.18083992978409
"V. uliginosum","bio15",25,0.176883791048016
"V. uliginosum","bio15",26,0.178729439513625
"V. uliginosum","bio15",27,0.180288586372597
"V. uliginosum","bio15",28,0.17501258056917
"V. uliginosum","bio15",29,0.175075074891128
"V. uliginosum","bio15",30,0.176839166708433
"V. uliginosum","bio15",31,0.175582066061317
"V. uliginosum","bio15",32,0.17411353740466
"V. uliginosum","bio15",33,0.174894396521807
"V. uliginosum","bio15",34,0.177508299831606
"V. uliginosum","bio15",35,0.174919832324357
"V. uliginosum","bio15",36,0.176241441792512
"V. uliginosum","bio15",37,0.178365700161621
"V. uliginosum","bio15",38,0.179423514471856
"V. uliginosum","bio15",39,0.179353393639616
"V. uliginosum","bio15",40,0.178282077882458
"V. uliginosum","bio15",41,0.177729591681678
"V. uliginosum","bio15",42,0.176090090042202
"V. uliginosum","bio15",43,0.179023644503593
"V. uliginosum","bio15",44,0.176276014838655
"V. uliginosum","bio15",45,0.175648924976268
"V. uliginosum","bio15",46,0.175839405131269
"V. uliginosum","bio15",47,0.178219621449153
"V. uliginosum","bio15",48,0.1759904644078
"V. uliginosum","bio15",49,0.175256619829073
"V. uliginosum","bio15",50,0.176206850397823
"V. uliginosum","bio15",51,0.17769747937336
"V. uliginosum","bio15",52,0.17934708241874
"V. uliginosum","bio15",53,0.176100705494532
"V. uliginosum","bio15",54,0.176676686087425
"V. uliginosum","bio15",55,0.173435685067856
"V. uliginosum","bio15",56,0.176638881107768
"V. uliginosum","bio15",57,0.177604046824392
"V. uliginosum","bio15",58,0.178295263771307
"V. uliginosum","bio15",59,0.174517736440591
"V. uliginosum","bio15",60,0.178554515582613
"V. uliginosum","bio15",61,0.176532401586031
"V. uliginosum","bio15",62,0.179682606095521
"V. uliginosum","bio15",63,0.17544245160618
"V. uliginosum","bio15",64,0.176374620234123
"V. uliginosum","bio15",65,0.177669668261836
"V. uliginosum","bio15",66,0.176955013628104
"V. uliginosum","bio15",67,0.173489177945724
"V. uliginosum","bio15",68,0.176108902835678
"V. uliginosum","bio15",69,0.176834112644098
"V. uliginosum","bio15",70,0.17456191273741
"V. uliginosum","bio15",71,0.177914317019524
"V. uliginosum","bio15",72,0.175161741971064
"V. uliginosum","bio15",73,0.178152963798787
"V. uliginosum","bio15",74,0.174875006682365
"V. uliginosum","bio15",75,0.178712452617229
"V. uliginosum","bio15",76,0.177776740333331
"V. uliginosum","bio15",77,0.181528254404096
"V. uliginosum","bio15",78,0.175565611257768
"V. uliginosum","bio15",79,0.179335542367663
"V. uliginosum","bio15",80,0.177287387969037
"V. uliginosum","bio15",81,0.176910220317204
"V. uliginosum","bio15",82,0.178144211792706
"V. uliginosum","bio15",83,0.175389875113084
"V. uliginosum","bio15",84,0.173801639266662
"V. uliginosum","bio15",85,0.178311172382535
"V. uliginosum","bio15",86,0.176070689549301
"V. uliginosum","bio15",87,0.177322035856454
"V. uliginosum","bio15",88,0.176636686387759
"V. uliginosum","bio15",89,0.176325235269809
"V. uliginosum","bio15",90,0.179353233722623
"V. uliginosum","bio15",91,0.181967272505406
"V. uliginosum","bio15",92,0.173567974503747
"V. uliginosum","bio15",93,0.174508556734258
"V. uliginosum","bio15",94,0.18165472931518
